Robot Speed,Robot Angle,Lineal Speed Reference,Angular Speed Reference,Error in Lineal Speed,Error in Angular Speed,Tiempo
0.0904857963323593,-0.46642163395881653,0.3,0.0,0.20951420366764067,0.46642163395881653,0.0
0.12142566591501236,-0.4160390798002482,0.3,0.0,0.17857433408498763,0.4160390798002482,0.9657237529754639
0.15703063979744913,-0.326125803925097,0.3,0.0,0.14296936020255085,0.326125803925097,1.9137041568756104
0.16438580699265004,-0.26284959316626194,0.3,0.0,0.13561419300734995,0.26284959316626194,2.8550570011138916
0.1811154706552625,-0.24874713480807845,0.3,0.0,0.11888452934473748,0.24874713480807845,3.7475266456604004
0.18081633507683875,-0.3156889777809755,0.3,0.0,0.11918366492316124,0.3156889777809755,4.6510090827941895
0.19638202720411124,-0.26640768212947635,0.3,0.0,0.10361797279588875,0.26640768212947635,5.576240062713623
0.21195324778730426,-0.25225130644029425,0.3,0.0,0.08804675221269573,0.25225130644029425,6.517638683319092
0.22138687241233665,-0.26547797852682514,0.3,0.0,0.07861312758766334,0.26547797852682514,7.432852029800415
0.21975058854958962,-0.2188184812718103,0.3,0.0,0.08024941145041037,0.2188184812718103,8.336371660232544
0.2208857554913302,-0.1509071876156452,0.3,0.0,0.0791142445086698,0.1509071876156452,9.262835264205933
0.22998593318945823,-0.12195621039403583,0.3,0.0,0.07001406681054176,0.12195621039403583,10.178450107574463
0.2312933138175606,-0.18025613521873746,0.3,0.0,0.06870668618243939,0.18025613521873746,11.20250153541565
0.24400925318871136,-0.151943055796681,0.3,0.0,0.05599074681128863,0.151943055796681,12.225322484970093
0.24471458805031354,-0.06835050702815487,0.3,0.0,0.05528541194968645,0.06835050702815487,13.250086069107056
0.25563592027807336,-0.06531623516135127,0.3,0.0,0.04436407972192663,0.06531623516135127,14.271745920181274
0.2492240203426847,0.03993545013380608,0.3,0.0,0.050775979657315284,-0.03993545013380608,15.224379539489746
0.2615854173606547,-0.07392432059902644,0.3,0.0,0.038414582639345274,0.07392432059902644,16.111802339553833
0.23542687562458925,-0.0665318885391238,0.3,0.0,0.06457312437541074,0.0665318885391238,17.55444884300232
0.24035740733760488,-0.019747249985809567,0.3,0.0,0.059642592662395105,0.019747249985809567,18.482044219970703
0.248779334193032,-0.011319713477857807,0.3,0.0,0.05122066580696799,0.011319713477857807,19.28756022453308
0.24845260611077638,0.05406465230771789,0.3,0.0,0.05154739388922361,-0.05406465230771789,20.221556901931763
0.25547442940682613,0.07416569678535065,0.3,0.0,0.04452557059317386,-0.07416569678535065,21.258018970489502
0.24527141548225678,-0.012345866961330165,0.3,0.0,0.054728584517743206,0.012345866961330165,22.15005111694336
0.25136411574807227,-0.011467029842481007,0.3,0.0,0.04863588425192772,0.011467029842481007,23.07213258743286
0.25606861460798797,0.0041909126704231005,0.3,0.0,0.04393138539201202,-0.0041909126704231005,24.11837387084961
0.26143641843134596,-4.8450014117798305e-05,0.3,0.0,0.038563581568654026,4.8450014117798305e-05,25.11776638031006
0.2695187262332538,-0.002561801416686274,0.3,0.0,0.030481273766746197,0.002561801416686274,26.038447380065918
0.27271206661785535,-0.015653895207951456,0.3,0.0,0.027287933382144636,0.015653895207951456,27.07093858718872
0.25340700508408154,-0.05515111106816828,0.3,0.0,0.04659299491591845,0.05515111106816828,28.155096292495728
0.2645833196751988,-0.031506239934419686,0.3,0.0,0.035416680324801164,0.031506239934419686,29.216184377670288
0.27440879069382396,-0.011427969840456628,0.3,0.0,0.025591209306176033,0.011427969840456628,30.260486602783203
0.29514994611693424,-0.06139144698437117,0.3,0.0,0.0048500538830657525,0.06139144698437117,31.264035940170288
0.29646228304820954,-0.029392412897849645,0.3,0.0,0.0035377169517904483,0.029392412897849645,32.18137454986572
0.29609055117950767,-0.15602941357812694,0.3,0.0,0.003909448820492323,0.15602941357812694,33.11103320121765
0.2977552812950545,-0.12390202620972467,0.3,0.0,0.0022447187049454698,0.12390202620972467,34.15974950790405
0.2955175490668476,-0.10624386971607153,0.3,0.0,0.004482450933152415,0.10624386971607153,35.15670323371887
0.2993899540446156,-0.08555107285452793,0.3,0.0,0.0006100459553843862,0.08555107285452793,36.06583094596863
0.289686708719309,0.027312031657639957,0.3,0.0,0.010313291280690973,-0.027312031657639957,37.05467200279236
0.2917148700989269,0.02263676824075921,0.3,0.0,0.008285129901073107,-0.02263676824075921,37.909592628479004
0.29046958371731485,0.019041597692545743,0.3,0.0,0.009530416282685139,-0.019041597692545743,38.831002712249756
0.27498495594918293,0.08704636083398147,0.3,0.0,0.02501504405081706,-0.08704636083398147,39.76237201690674
0.281086406257089,0.07121433394867674,0.3,0.0,0.01891359374291096,-0.07121433394867674,41.9009473323822
0.2839254478928471,0.07578008467899408,0.3,0.0,0.016074552107152862,-0.07578008467899408,42.756651878356934
0.2871700382516108,0.08529239828836899,0.3,0.0,0.012829961748389185,-0.08529239828836899,43.84703779220581
0.25845303442644973,0.07676315845953209,0.3,0.0,0.041546965573550254,-0.07676315845953209,44.86937642097473
0.2609193739882222,0.0762673568001996,0.3,0.0,0.03908062601177781,-0.0762673568001996,45.823171615600586
0.2632827804319064,0.08531995129033422,0.3,0.0,0.036717219568093595,-0.08531995129033422,46.81383562088013
0.2587267141788006,0.146601905031006,0.3,0.0,0.04127328582119938,-0.146601905031006,47.64233636856079
0.24840696733434203,0.15157071018487256,0.3,0.0,0.051593032665657956,-0.15157071018487256,48.46624159812927
0.2575810886732269,0.17094595072510876,0.3,0.0,0.04241891132677311,-0.17094595072510876,49.474430322647095
