Robot Speed,Robot Angle,Error in Lineal Speed,Error in Angular Speed
0.37955161929130554,-1.5360888242721558,-0.07955161929130555,4.677681477861949
0.3914506554603577,-1.2922267675399781,-0.09145065546035769,4.433819421129771
0.42791910052299503,-1.164811898171902,-0.12791910052299504,4.306404551761695
0.42893407416343693,-0.8658278068006041,-0.12893407416343694,4.007420460390398
0.3921499155938626,-0.8107359987586739,-0.0921499155938626,3.952328652348467
0.3862160476726294,-0.7438540666183832,-0.08621604767262941,3.885446720208176
0.3622333809151054,-0.5940102167917194,-0.062233380915105385,3.7356028703815127
0.4032292727601946,-0.5199228639596315,-0.10322927276019461,3.6615155175494247
0.38071875697127766,-0.3761140211099635,-0.08071875697127767,3.5177066746997565
0.38203277819530773,-0.5011505934900866,-0.08203277819530774,3.6427432470798795
