Robot Speed,Robot Angle,Error in Lineal Speed,Error in Angular Speed,Tiempo
0.2296973466873169,-0.663629710674286,0.0703026533126831,3.805222364264079,0.0
0.24391869604587557,-0.44458599686622624,0.05608130395412442,3.586178650456019,1.441148042678833
0.21952682644128801,-0.4001273971796036,0.08047317355871197,3.541720050769397,2.2572555541992188
0.24859552899003032,-0.4173560734391213,0.05140447100996967,3.5589487270289144,3.2904629707336426
0.24222726511061196,-0.47093639336228377,0.05777273488938803,3.6125290469520768,4.3098485469818115
0.23875027794033293,-0.36843311991274363,0.061249722059667056,3.510025773502537,5.319585561752319
0.23933474032631522,-0.3738403279123903,0.060665259673684774,3.515432981502183,6.343404054641724
0.23795263596073693,-0.2666275702600063,0.06204736403926306,3.408220223849799,7.264261484146118
0.2621763881536952,-0.07798004770437306,0.03782361184630478,3.219572701294166,8.396108388900757
0.26955204932325766,-0.04403000733994923,0.03044795067674233,3.1856226609297424,9.309865951538086
0.2800635581770571,0.10283074085345731,0.019936441822942907,3.038761912736336,10.228369235992432
0.2758689688645928,0.17495924208549438,0.02413103113540721,2.966633411504299,11.155763149261475
0.2520107820930894,0.13824316239942114,0.047989217906910575,3.003349491190372,12.100592136383057
0.25082802581514263,0.08056598046352566,0.04917197418485736,3.0610266731262676,12.997554302215576
0.24366729981653698,-0.0198724525666526,0.05633270018346301,3.1614651061564456,14.01997447013855
0.25434729033964404,-0.0033002174642346206,0.04565270966035595,3.1448928710540276,15.05251145362854
0.28464381016127044,-0.1128153690767284,0.01535618983872955,3.2544080226665217,15.965455532073975
0.2743897970035533,-0.0076659580235477615,0.025610202996446674,3.149258611613341,16.89954948425293
0.31437941213084997,0.0012905998380664295,-0.014379412130849978,3.1403020537517268,18.017046451568604
0.3221028639641441,-0.11407191723421067,-0.022102863964144126,3.255664570824004,19.03728413581848
0.30795764867368675,-0.009545801608278004,-0.007957648673686757,3.1511384551980712,20.059035062789917
0.3334435100308359,0.07576485407783361,-0.0334435100308359,3.0658277995119594,21.078189373016357
0.35624491050404017,-0.015869528659280194,-0.05624491050404018,3.1574621822490734,22.023629665374756
0.3930008906831894,-0.021072134174194384,-0.0930008906831894,3.1626647877639873,23.02105712890625
0.43277746725474775,-0.029831942734676403,-0.13277746725474776,3.1714245963244694,23.984663248062134
0.4359088774477987,0.13753357814172704,-0.13590887744779873,3.0040590754480663,24.978130102157593
0.43413056158622043,0.3157709892370087,-0.13413056158622044,2.8258216643527843,25.988839864730835
0.46836851737141555,0.29105554200212197,-0.16836851737141556,2.850537111587671,27.01435899734497
0.45820328624165013,0.25736026139855417,-0.15820328624165014,2.884232392191239,28.048078060150146
0.4458433839480515,0.4041006580454114,-0.14584338394805152,2.7374919955443815,29.056522369384766
