Robot Speed,Robot Angle,Error in Lineal Speed,Error in Angular Speed
0.25161826610565186,-0.6303041577339172,0.04838173389434813,3.7718968113237104
0.25989584922790526,-0.438024765253067,0.04010415077209473,3.57961741884286
0.2557517227530479,-0.45395176351070404,0.04424827724695207,3.595544417100497
0.25336941215395925,-0.32784403628110886,0.04663058784604074,3.469436689870902
0.2942873847454786,-0.2680249178349972,0.00571261525452138,3.4096175714247905
0.2815405662629008,-0.19508825516164305,0.018459433737099185,3.336680908751436
0.2863596471345127,-0.3455440650176406,0.013640352865487315,3.4871367186074336
0.29345042933783233,-0.287562860529846,0.006549570662167659,3.429155514119639
0.3068393656292078,-0.08568351281990949,-0.006839365629207839,3.2272761664097027
0.3143180628429518,-0.075457451127264,-0.014318062842951784,3.217050104717057
0.3048931333253383,0.0010086798230173333,-0.004893133325338306,3.140583973766776
0.3335832154300451,0.10298398466938992,-0.03358321543004511,3.038608668920403
0.3530161674809432,0.027333617198773558,-0.05301616748094323,3.1142590363910196
0.3727718021862486,-0.06341593266578764,-0.07277180218624862,3.205008586255581
0.40825824973518665,-0.0671119105909966,-0.10825824973518666,3.2087045641807896
0.4370726678151043,-0.05779392454874836,-0.1370726678151043,3.1993865781385415
0.45023506880207226,0.05422744512093971,-0.15023506880207227,3.0873652084688534
0.43092966676119,0.1044775547939501,-0.13092966676119,3.037115098795843
0.4483694070610079,-0.012841829446736425,-0.14836940706100793,3.1544344830365296
0.42335484034115134,0.09061954427857687,-0.12335484034115135,3.0509731093112165
0.4538327837553089,0.10675739654093525,-0.1538327837553089,3.034835257048858
0.4609569654971181,0.010677129699494317,-0.16095696549711813,3.1309155238902986
0.4583522927263217,0.18825974822673727,-0.15835229272632173,2.9533329053630557
0.4514406578092727,0.017001438980998346,-0.15144065780927274,3.124591214608795
0.44671644774218977,0.18175313071522275,-0.14671644774218978,2.9598395228745704
0.426998111669486,0.23694895979267205,-0.126998111669486,2.904643693797121
0.3916547631301867,0.17533415207119446,-0.09165476313018672,2.9662585015185985
0.37408151642188914,0.09732959552572662,-0.07408151642188915,3.0442630580640664
0.3739781625482931,-0.06478045686513341,-0.07397816254829309,3.2063731104549267
0.3814507437420035,-0.2417724100151374,-0.0814507437420035,3.3833650636049306
0.4180570405130516,-0.2054161459862036,-0.1180570405130516,3.3470087995759967
0.45427953851863123,-0.17717678373982096,-0.15427953851863124,3.318769437329614
0.44819019424299344,0.04331723130408302,-0.14819019424299346,3.09827542228571
0.4509356247250433,-0.05115421465042196,-0.1509356247250433,3.192746868240215
0.42853876294471577,0.03974424733814929,-0.12853876294471578,3.101848406251644
0.42101332552830356,0.021725509471571453,-0.12101332552830357,3.1198671441182215
0.397041353651285,0.11300326637048365,-0.09704135365128502,3.0285893872193093
0.4282026526943444,0.10757673421459354,-0.1282026526943444,3.0340159193751997
0.42044465580126034,0.10248881851694248,-0.12044465580126035,3.0391038350728508
0.414772521005932,0.09282557418624696,-0.114772521005932,3.048767079403546
0.39290778238790947,0.18463844285023334,-0.09290778238790948,2.9569542107395597
0.3743572509218846,0.23624698125373236,-0.07435725092188461,2.9053456723360607
0.3766563006576533,0.3779823643241904,-0.07665630065765333,2.7636102892656025
0.3777309747043224,0.539876412952654,-0.07773097470432239,2.6017162406371392
0.3699417941125904,0.4356923147482089,-0.06994179411259044,2.7059003388415843
0.3549916922169335,0.46639747420928584,-0.05499169221693351,2.6751951793805073
0.33888110629773804,0.5196988791225705,-0.038881106297738055,2.621893774467223
0.32906919072917107,0.5522408792375046,-0.02906919072917108,2.5893517743522887
0.33569166377947635,0.7007765330968962,-0.03569166377947636,2.440816120492897
0.3202518580773405,0.724149187633276,-0.020251858077340534,2.4174434659565174
