TIME_DELTA,SPEED,REFERENCE,CONTROL,ERROR
10.04,-8.000000,0.000000,0.000000,0.000000
10.07,-8.000000,0.000000,0.000000,0.000000
10.10,-8.000000,0.000000,0.000000,0.000000
10.10,-8.000000,0.000000,0.000000,0.000000
10.13,-8.000000,0.000000,0.000000,0.000000
10.14,-8.000000,0.000000,0.000000,0.000000
10.17,-8.000000,0.000000,0.000000,0.000000
10.18,-8.000000,0.000000,0.000000,0.000000
10.20,-8.000000,0.000000,0.000000,0.000000
10.23,-8.000000,0.000000,0.000000,0.000000
10.24,-8.000000,0.000000,0.000000,0.000000
10.26,-8.000000,0.000000,0.000000,0.000000
10.27,-8.000000,0.000000,0.000000,0.000000
10.30,-8.000000,0.000000,0.000000,0.000000
10.31,-8.000000,0.000000,0.000000,0.000000
10.33,-8.000000,0.000000,0.000000,0.000000
10.36,-8.000000,0.000000,0.000000,0.000000
10.37,-8.000000,0.000000,0.000000,0.000000
10.40,-8.000000,0.000000,0.000000,0.000000
10.40,-8.000000,0.000000,0.000000,0.000000
10.43,-8.000000,0.000000,0.000000,0.000000
10.44,-8.000000,0.000000,0.000000,0.000000
10.47,-8.000000,0.000000,0.000000,0.000000
10.47,-8.000000,0.000000,0.000000,0.000000
10.50,-8.000000,0.000000,0.000000,0.000000
10.51,-8.000000,0.000000,0.000000,0.000000
10.54,-8.000000,0.000000,0.000000,0.000000
10.54,-8.000000,0.000000,0.000000,0.000000
10.57,-8.000000,0.000000,0.000000,0.000000
10.58,-8.000000,0.000000,0.000000,0.000000
10.61,-8.000000,0.000000,0.000000,0.000000
10.61,-8.000000,0.000000,0.000000,0.000000
10.64,-8.000000,0.000000,0.000000,0.000000
10.65,-8.000000,0.000000,0.000000,0.000000
10.67,-8.000000,0.000000,0.000000,0.000000
10.68,-8.000000,0.000000,0.000000,0.000000
10.71,-8.000000,0.000000,0.000000,0.000000
10.72,-8.000000,0.000000,0.000000,0.000000
10.74,-8.000000,0.000000,0.000000,0.000000
10.77,-8.000000,0.000000,0.000000,0.000000
10.78,-8.000000,0.000000,0.000000,0.000000
10.81,-8.000000,0.000000,0.000000,0.000000
10.82,-8.000000,0.000000,0.000000,0.000000
10.84,-8.000000,0.000000,0.000000,0.000000
10.85,-8.000000,0.000000,0.000000,0.000000
10.93,-8.000000,0.000000,0.000000,0.000000
10.93,-8.000000,0.000000,0.000000,0.000000
10.94,-8.000000,0.000000,0.000000,0.000000
10.95,-8.000000,0.000000,0.000000,0.000000
10.96,-8.000000,0.000000,0.000000,0.000000
10.96,-8.000000,0.000000,0.000000,0.000000
10.97,-8.000000,0.000000,0.000000,0.000000
10.97,-8.000000,0.000000,0.000000,0.000000
11.00,-8.000000,0.000000,0.000000,0.000000
11.01,-8.000000,0.000000,0.000000,0.000000
11.03,-8.000000,0.000000,0.000000,0.000000
11.06,-8.000000,0.000000,0.000000,0.000000
11.07,-8.000000,0.000000,0.000000,0.000000
11.09,-8.000000,0.000000,0.000000,0.000000
11.10,-8.000000,0.000000,0.000000,0.000000
11.13,-8.000000,0.000000,0.000000,0.000000
11.14,-8.000000,0.000000,0.000000,0.000000
11.16,-8.000000,0.000000,0.000000,0.000000
11.19,-8.000000,0.000000,0.000000,0.000000
11.20,-8.000000,0.000000,0.000000,0.000000
11.27,-8.000000,0.000000,0.000000,0.000000
11.28,-8.000000,0.000000,0.000000,0.000000
11.29,-8.000000,0.000000,0.000000,0.000000
11.29,-8.000000,0.000000,0.000000,0.000000
11.30,-8.000000,0.000000,0.000000,0.000000
11.31,-8.000000,0.000000,0.000000,0.000000
11.32,-8.000000,0.000000,0.000000,0.000000
11.34,-8.000000,0.000000,0.000000,0.000000
11.37,-8.000000,0.000000,0.000000,0.000000
11.38,-8.000000,0.000000,0.000000,0.000000
11.43,-8.000000,0.000000,0.000000,0.000000
11.44,-8.000000,0.000000,0.000000,0.000000
11.46,-8.000000,0.000000,0.000000,0.000000
11.47,-8.000000,0.000000,0.000000,0.000000
11.50,-8.000000,0.000000,0.000000,0.000000
11.51,-8.000000,0.000000,0.000000,0.000000
11.53,-8.000000,0.000000,0.000000,0.000000
11.54,-8.000000,0.000000,0.000000,0.000000
11.57,-8.000000,0.000000,0.000000,0.000000
11.59,-8.000000,0.000000,0.000000,0.000000
11.60,-8.000000,0.000000,0.000000,0.000000
11.63,-8.000000,0.000000,0.000000,0.000000
11.64,-8.000000,0.000000,0.000000,0.000000
11.66,-8.000000,0.000000,0.000000,0.000000
11.67,-8.000000,0.000000,0.000000,0.000000
11.70,-8.000000,0.000000,0.000000,0.000000
11.71,-8.000000,0.000000,0.000000,0.000000
11.73,-8.000000,0.000000,0.000000,0.000000
11.74,-8.000000,0.000000,0.000000,0.000000
11.77,-8.000000,0.000000,0.000000,0.000000
11.78,-8.000000,0.000000,0.000000,0.000000
11.81,-8.000000,0.000000,0.000000,0.000000
11.81,-8.000000,0.000000,0.000000,0.000000
11.84,-8.000000,0.000000,0.000000,0.000000
11.85,-8.000000,0.000000,0.000000,0.000000
11.92,-8.000000,0.000000,0.000000,0.000000
11.93,-8.000000,0.000000,0.000000,0.000000
11.94,-8.000000,0.000000,0.000000,0.000000
11.94,-8.000000,0.000000,0.000000,0.000000
11.95,-8.000000,0.000000,0.000000,0.000000
11.95,-8.000000,0.000000,0.000000,0.000000
11.96,-8.000000,0.000000,0.000000,0.000000
11.99,-8.000000,0.000000,0.000000,0.000000
12.00,-8.000000,0.000000,0.000000,0.000000
12.03,-8.000000,0.000000,0.000000,0.000000
12.04,-8.000000,0.000000,0.000000,0.000000
12.06,-8.000000,0.000000,0.000000,0.000000
12.07,-8.000000,0.000000,0.000000,0.000000
12.10,-8.000000,0.000000,0.000000,0.000000
12.11,-8.000000,0.000000,0.000000,0.000000
12.13,-8.000000,0.000000,0.000000,0.000000
12.14,-8.000000,0.000000,0.000000,0.000000
12.17,-8.000000,0.000000,0.000000,0.000000
12.18,-8.000000,0.000000,0.000000,0.000000
12.20,-8.000000,0.000000,0.000000,0.000000
12.21,-8.000000,0.000000,0.000000,0.000000
12.24,-8.000000,0.000000,0.000000,0.000000
12.24,-8.000000,0.000000,0.000000,0.000000
12.27,-8.000000,0.000000,0.000000,0.000000
12.28,-8.000000,0.000000,0.000000,0.000000
12.30,-8.000000,0.000000,0.000000,0.000000
12.31,-8.000000,0.000000,0.000000,0.000000
12.34,-8.000000,0.000000,0.000000,0.000000
12.35,-8.000000,0.000000,0.000000,0.000000
12.37,-8.000000,0.000000,0.000000,0.000000
12.40,-8.000000,0.000000,0.000000,0.000000
12.41,-8.000000,0.000000,0.000000,0.000000
12.44,-8.000000,0.000000,0.000000,0.000000
12.45,-8.000000,0.000000,0.000000,0.000000
12.47,-8.000000,0.000000,0.000000,0.000000
12.48,-8.000000,0.000000,0.000000,0.000000
12.51,-8.000000,0.000000,0.000000,0.000000
12.52,-8.000000,0.000000,0.000000,0.000000
12.54,-8.000000,0.000000,0.000000,0.000000
12.55,-8.000000,0.000000,0.000000,0.000000
12.58,-8.000000,0.000000,0.000000,0.000000
12.59,-8.000000,0.000000,0.000000,0.000000
12.61,-8.000000,0.000000,0.000000,0.000000
12.62,-8.000000,0.000000,0.000000,0.000000
12.65,-8.000000,0.000000,0.000000,0.000000
12.67,-8.000000,0.000000,0.000000,0.000000
12.68,-8.000000,0.000000,0.000000,0.000000
12.71,-8.000000,0.000000,0.000000,0.000000
12.72,-8.000000,0.000000,0.000000,0.000000
12.77,-8.000000,0.000000,0.000000,0.000000
12.79,-8.000000,0.000000,0.000000,0.000000
12.80,-8.000000,0.000000,0.000000,0.000000
12.83,-8.000000,0.000000,0.000000,0.000000
12.84,-8.000000,0.000000,0.000000,0.000000
12.86,-8.000000,0.000000,0.000000,0.000000
12.87,-8.000000,0.000000,0.000000,0.000000
12.90,-8.000000,0.000000,0.000000,0.000000
12.91,-8.000000,0.000000,0.000000,0.000000
12.93,-8.000000,0.000000,0.000000,0.000000
12.94,-8.000000,0.000000,0.000000,0.000000
12.97,-8.000000,0.000000,0.000000,0.000000
12.98,-8.000000,0.000000,0.000000,0.000000
13.00,-8.000000,0.000000,0.000000,0.000000
13.01,-8.000000,0.000000,0.000000,0.000000
13.04,-8.000000,0.000000,0.000000,0.000000
13.05,-8.000000,0.000000,0.000000,0.000000
13.18,-8.000000,0.000000,0.000000,0.000000
13.18,-8.000000,0.000000,0.000000,0.000000
13.19,-8.000000,0.000000,0.000000,0.000000
13.20,-8.000000,0.000000,0.000000,0.000000
13.20,-8.000000,0.000000,0.000000,0.000000
13.21,-8.000000,0.000000,0.000000,0.000000
13.22,-8.000000,0.000000,0.000000,0.000000
13.22,-8.000000,0.000000,0.000000,0.000000
13.25,-8.000000,0.000000,0.000000,0.000000
13.26,-8.000000,0.000000,0.000000,0.000000
13.28,-8.000000,0.000000,0.000000,0.000000
13.29,-8.000000,0.000000,0.000000,0.000000
13.32,-8.000000,0.000000,0.000000,0.000000
13.33,-8.000000,0.000000,0.000000,0.000000
13.35,-8.000000,0.000000,0.000000,0.000000
13.36,-8.000000,0.000000,0.000000,0.000000
13.39,-8.000000,0.000000,0.000000,0.000000
13.40,-8.000000,0.000000,0.000000,0.000000
13.52,-8.000000,0.000000,0.000000,0.000000
13.53,-8.000000,0.000000,0.000000,0.000000
13.54,-8.000000,0.000000,0.000000,0.000000
13.54,-8.000000,0.000000,0.000000,0.000000
13.55,-8.000000,0.000000,0.000000,0.000000
13.55,-8.000000,0.000000,0.000000,0.000000
13.56,-8.000000,0.000000,0.000000,0.000000
13.57,-8.000000,0.000000,0.000000,0.000000
13.60,-8.000000,0.000000,0.000000,0.000000
13.61,-8.000000,0.000000,0.000000,0.000000
13.63,-8.000000,0.000000,0.000000,0.000000
13.64,-8.000000,0.000000,0.000000,0.000000
13.67,-8.000000,0.000000,0.000000,0.000000
13.68,-8.000000,0.000000,0.000000,0.000000
13.70,-8.000000,0.000000,0.000000,0.000000
13.73,-8.000000,0.000000,0.000000,0.000000
13.74,-8.000000,0.000000,0.000000,0.000000
13.76,-8.000000,0.000000,0.000000,0.000000
13.77,-8.000000,0.000000,0.000000,0.000000
13.80,-8.000000,0.000000,0.000000,0.000000
13.80,-8.000000,0.000000,0.000000,0.000000
13.83,-8.000000,0.000000,0.000000,0.000000
13.84,-8.000000,0.000000,0.000000,0.000000
13.86,-8.000000,0.000000,0.000000,0.000000
13.87,-8.000000,0.000000,0.000000,0.000000
13.90,-8.000000,0.000000,0.000000,0.000000
13.91,-8.000000,0.000000,0.000000,0.000000
13.93,-8.000000,0.000000,0.000000,0.000000
13.94,-8.000000,0.000000,0.000000,0.000000
13.97,-8.000000,0.000000,0.000000,0.000000
13.97,-8.000000,0.000000,0.000000,0.000000
14.00,-8.000000,0.000000,0.000000,0.000000
14.01,-8.000000,0.000000,0.000000,0.000000
14.04,-8.000000,0.000000,0.000000,0.000000
14.04,-8.000000,0.000000,0.000000,0.000000
14.07,-8.000000,0.000000,0.000000,0.000000
14.08,-8.000000,0.000000,0.000000,0.000000
14.11,-8.000000,0.000000,0.000000,0.000000
14.13,-8.000000,0.000000,0.000000,0.000000
14.14,-8.000000,0.000000,0.000000,0.000000
14.17,-8.000000,0.000000,0.000000,0.000000
14.19,-8.000000,0.000000,0.000000,0.000000
14.22,-8.000000,0.000000,0.000000,0.000000
14.23,-8.000000,0.000000,0.000000,0.000000
14.25,-8.000000,0.000000,0.000000,0.000000
14.26,-8.000000,0.000000,0.000000,0.000000
14.29,-8.000000,0.000000,0.000000,0.000000
14.30,-8.000000,0.000000,0.000000,0.000000
14.32,-8.000000,0.000000,0.000000,0.000000
14.33,-8.000000,0.000000,0.000000,0.000000
14.36,-8.000000,0.000000,0.000000,0.000000
14.36,-8.000000,0.000000,0.000000,0.000000
14.39,-8.000000,0.000000,0.000000,0.000000
14.40,-8.000000,0.000000,0.000000,0.000000
14.42,-8.000000,0.000000,0.000000,0.000000
14.43,-8.000000,0.000000,0.000000,0.000000
14.46,-8.000000,0.000000,0.000000,0.000000
14.47,-8.000000,0.000000,0.000000,0.000000
14.49,-8.000000,0.000000,0.000000,0.000000
14.50,-8.000000,0.000000,0.000000,0.000000
14.53,-8.000000,0.000000,0.000000,0.000000
14.55,-8.000000,0.000000,0.000000,0.000000
14.56,-8.000000,0.000000,0.000000,0.000000
14.59,-8.000000,0.000000,0.000000,0.000000
14.60,-8.000000,0.000000,0.000000,0.000000
14.62,-8.000000,0.000000,0.000000,0.000000
14.63,-8.000000,0.000000,0.000000,0.000000
14.66,-8.000000,0.000000,0.000000,0.000000
14.67,-8.000000,0.000000,0.000000,0.000000
14.69,-8.000000,0.000000,0.000000,0.000000
14.70,-8.000000,0.000000,0.000000,0.000000
14.73,-8.000000,0.000000,0.000000,0.000000
14.73,-8.000000,0.000000,0.000000,0.000000
14.76,-8.000000,0.000000,0.000000,0.000000
14.77,-8.000000,0.000000,0.000000,0.000000
14.80,-8.000000,0.000000,0.000000,0.000000
14.82,-8.000000,0.000000,0.000000,0.000000
14.83,-8.000000,0.000000,0.000000,0.000000
14.86,-8.000000,0.000000,0.000000,0.000000
14.89,-8.000000,0.000000,0.000000,0.000000
14.90,-8.000000,0.000000,0.000000,0.000000
14.92,-8.000000,0.000000,0.000000,0.000000
14.93,-8.000000,0.000000,0.000000,0.000000
14.96,-8.000000,0.000000,0.000000,0.000000
14.96,-8.000000,0.000000,0.000000,0.000000
14.99,-8.000000,0.000000,0.000000,0.000000
15.00,-8.000000,0.000000,0.000000,0.000000
15.02,-8.000000,0.000000,0.000000,0.000000
15.03,-8.000000,0.000000,0.000000,0.000000
15.06,-8.000000,0.000000,0.000000,0.000000
15.07,-8.000000,0.000000,0.000000,0.000000
15.09,-8.000000,0.000000,0.000000,0.000000
15.12,-8.000000,0.000000,0.000000,0.000000
15.13,-8.000000,0.000000,0.000000,0.000000
15.16,-8.000000,0.000000,0.000000,0.000000
15.17,-8.000000,0.000000,0.000000,0.000000
15.19,-8.000000,0.000000,0.000000,0.000000
15.20,-8.000000,0.000000,0.000000,0.000000
15.23,-8.000000,0.000000,0.000000,0.000000
15.24,-8.000000,0.000000,0.000000,0.000000
15.26,-8.000000,0.000000,0.000000,0.000000
15.27,-8.000000,0.000000,0.000000,0.000000
15.30,-8.000000,0.000000,0.000000,0.000000
15.30,-8.000000,0.000000,0.000000,0.000000
15.33,-8.000000,0.000000,0.000000,0.000000
15.34,-8.000000,0.000000,0.000000,0.000000
15.37,-8.000000,0.000000,0.000000,0.000000
15.39,-8.000000,0.000000,0.000000,0.000000
15.44,8.000000,100.000000,0.000000,0.000000
15.52,31.000000,100.000000,0.000000,0.000000
15.55,58.000000,100.000000,0.000000,0.000000
15.57,80.000000,100.000000,0.000000,0.000000
15.60,100.000000,100.000000,0.000000,0.000000
15.63,107.000000,100.000000,0.000000,0.000000
15.68,122.000000,100.000000,0.000000,0.000000
15.73,142.000000,100.000000,0.000000,0.000000
15.76,155.000000,100.000000,0.000000,0.000000
15.78,150.000000,100.000000,0.000000,0.000000
15.81,161.000000,100.000000,0.000000,0.000000
15.84,165.000000,100.000000,0.000000,0.000000
15.89,163.000000,100.000000,0.000000,0.000000
15.94,178.000000,100.000000,0.000000,0.000000
15.96,171.000000,100.000000,0.000000,0.000000
15.99,180.000000,100.000000,0.000000,0.000000
16.02,181.000000,100.000000,0.000000,0.000000
16.07,185.000000,100.000000,0.000000,0.000000
16.12,185.000000,100.000000,0.000000,0.000000
16.15,193.000000,100.000000,0.000000,0.000000
16.17,192.000000,100.000000,0.000000,0.000000
16.20,192.000000,100.000000,0.000000,0.000000
16.23,189.000000,100.000000,0.000000,0.000000
16.31,202.000000,100.000000,0.000000,0.000000
16.34,196.000000,100.000000,0.000000,0.000000
16.37,201.000000,100.000000,0.000000,0.000000
16.39,206.000000,100.000000,0.000000,0.000000
16.42,201.000000,100.000000,0.000000,0.000000
16.47,198.000000,100.000000,0.000000,0.000000
16.52,191.000000,100.000000,0.000000,0.000000
16.55,198.000000,100.000000,0.000000,0.000000
16.58,191.000000,100.000000,0.000000,0.000000
16.60,193.000000,100.000000,0.000000,0.000000
16.63,196.000000,100.000000,0.000000,0.000000
16.71,186.000000,100.000000,0.000000,0.000000
16.74,190.000000,100.000000,0.000000,0.000000
16.77,196.000000,100.000000,0.000000,0.000000
16.79,196.000000,100.000000,0.000000,0.000000
16.82,199.000000,100.000000,0.000000,0.000000
16.87,196.000000,100.000000,0.000000,0.000000
16.92,194.000000,100.000000,0.000000,0.000000
16.95,192.000000,100.000000,0.000000,0.000000
16.98,187.000000,100.000000,0.000000,0.000000
17.01,182.000000,100.000000,0.000000,0.000000
17.03,179.000000,100.000000,0.000000,0.000000
17.12,182.000000,100.000000,0.000000,0.000000
17.14,189.000000,100.000000,0.000000,0.000000
17.17,199.000000,100.000000,0.000000,0.000000
17.20,201.000000,100.000000,0.000000,0.000000
17.22,202.000000,100.000000,0.000000,0.000000
17.39,207.000000,100.000000,0.000000,0.000000
17.41,203.000000,100.000000,0.000000,0.000000
17.42,204.000000,100.000000,0.000000,0.000000
17.44,215.000000,100.000000,0.000000,0.000000
17.46,214.000000,100.000000,0.000000,0.000000
17.49,211.000000,100.000000,0.000000,0.000000
17.57,217.000000,100.000000,0.000000,0.000000
17.60,210.000000,100.000000,0.000000,0.000000
17.62,209.000000,100.000000,0.000000,0.000000
17.65,207.000000,100.000000,0.000000,0.000000
17.68,200.000000,100.000000,0.000000,0.000000
17.73,205.000000,100.000000,0.000000,0.000000
17.78,206.000000,100.000000,0.000000,0.000000
17.81,208.000000,100.000000,0.000000,0.000000
17.83,210.000000,100.000000,0.000000,0.000000
17.86,210.000000,100.000000,0.000000,0.000000
17.89,204.000000,100.000000,0.000000,0.000000
17.97,205.000000,100.000000,0.000000,0.000000
17.99,195.000000,100.000000,0.000000,0.000000
18.02,200.000000,100.000000,0.000000,0.000000
18.05,192.000000,100.000000,0.000000,0.000000
18.08,191.000000,100.000000,0.000000,0.000000
18.13,191.000000,100.000000,0.000000,0.000000
18.18,196.000000,100.000000,0.000000,0.000000
18.21,202.000000,100.000000,0.000000,0.000000
18.28,186.000000,100.000000,0.000000,0.000000
18.30,196.000000,100.000000,0.000000,0.000000
18.31,195.000000,100.000000,0.000000,0.000000
18.34,177.000000,100.000000,0.000000,0.000000
18.35,185.000000,100.000000,0.000000,0.000000
18.38,189.000000,100.000000,0.000000,0.000000
18.41,192.000000,100.000000,0.000000,0.000000
18.43,195.000000,100.000000,0.000000,0.000000
18.49,200.000000,100.000000,0.000000,0.000000
18.54,203.000000,100.000000,0.000000,0.000000
18.56,205.000000,100.000000,0.000000,0.000000
18.59,197.000000,100.000000,0.000000,0.000000
18.62,190.000000,100.000000,0.000000,0.000000
18.64,185.000000,100.000000,0.000000,0.000000
18.73,192.000000,100.000000,0.000000,0.000000
18.75,195.000000,100.000000,0.000000,0.000000
18.78,193.000000,100.000000,0.000000,0.000000
18.81,195.000000,100.000000,0.000000,0.000000
18.83,202.000000,100.000000,0.000000,0.000000
18.89,207.000000,100.000000,0.000000,0.000000
18.94,209.000000,100.000000,0.000000,0.000000
18.96,206.000000,100.000000,0.000000,0.000000
18.99,207.000000,100.000000,0.000000,0.000000
19.02,206.000000,100.000000,0.000000,0.000000
19.05,210.000000,100.000000,0.000000,0.000000
19.13,211.000000,100.000000,0.000000,0.000000
19.15,200.000000,100.000000,0.000000,0.000000
19.18,202.000000,100.000000,0.000000,0.000000
19.21,201.000000,100.000000,0.000000,0.000000
19.24,203.000000,100.000000,0.000000,0.000000
19.29,204.000000,100.000000,0.000000,0.000000
19.34,200.000000,100.000000,0.000000,0.000000
19.36,195.000000,100.000000,0.000000,0.000000
19.39,199.000000,100.000000,0.000000,0.000000
19.42,193.000000,100.000000,0.000000,0.000000
19.44,196.000000,100.000000,0.000000,0.000000
19.53,196.000000,100.000000,0.000000,0.000000
19.55,193.000000,100.000000,0.000000,0.000000
19.58,195.000000,100.000000,0.000000,0.000000
19.61,197.000000,100.000000,0.000000,0.000000
19.73,195.000000,100.000000,0.000000,0.000000
19.75,203.000000,100.000000,0.000000,0.000000
19.77,197.000000,100.000000,0.000000,0.000000
19.78,196.000000,100.000000,0.000000,0.000000
19.80,198.000000,100.000000,0.000000,0.000000
19.83,193.000000,100.000000,0.000000,0.000000
19.86,187.000000,100.000000,0.000000,0.000000
19.94,197.000000,100.000000,0.000000,0.000000
19.97,200.000000,100.000000,0.000000,0.000000
19.99,199.000000,100.000000,0.000000,0.000000
20.02,204.000000,100.000000,0.000000,0.000000
20.05,202.000000,100.000000,0.000000,0.000000
20.10,207.000000,100.000000,0.000000,0.000000
20.15,207.000000,100.000000,0.000000,0.000000
20.18,212.000000,100.000000,0.000000,0.000000
20.20,214.000000,100.000000,0.000000,0.000000
20.23,205.000000,100.000000,0.000000,0.000000
20.26,201.000000,100.000000,0.000000,0.000000
20.34,203.000000,100.000000,0.000000,0.000000
20.37,207.000000,100.000000,0.000000,0.000000
20.39,213.000000,100.000000,0.000000,0.000000
20.42,206.000000,100.000000,0.000000,0.000000
20.45,193.000000,100.000000,0.000000,0.000000
20.50,201.000000,100.000000,0.000000,0.000000
20.55,199.000000,100.000000,0.000000,0.000000
20.58,202.000000,100.000000,0.000000,0.000000
20.61,195.000000,100.000000,0.000000,0.000000
20.63,192.000000,100.000000,0.000000,0.000000
20.66,194.000000,100.000000,0.000000,0.000000
20.74,200.000000,100.000000,0.000000,0.000000
20.77,199.000000,100.000000,0.000000,0.000000
20.80,192.000000,100.000000,0.000000,0.000000
20.82,199.000000,100.000000,0.000000,0.000000
20.85,192.000000,100.000000,0.000000,0.000000
20.90,198.000000,100.000000,0.000000,0.000000
20.95,191.000000,100.000000,0.000000,0.000000
20.98,190.000000,100.000000,0.000000,0.000000
21.00,181.000000,100.000000,0.000000,0.000000
21.03,188.000000,100.000000,0.000000,0.000000
21.06,192.000000,100.000000,0.000000,0.000000
21.14,191.000000,100.000000,0.000000,0.000000
21.17,190.000000,100.000000,0.000000,0.000000
21.19,194.000000,100.000000,0.000000,0.000000
21.22,185.000000,100.000000,0.000000,0.000000
21.25,188.000000,100.000000,0.000000,0.000000
21.30,197.000000,100.000000,0.000000,0.000000
21.35,200.000000,100.000000,0.000000,0.000000
21.38,203.000000,100.000000,0.000000,0.000000
21.40,204.000000,100.000000,0.000000,0.000000
21.43,202.000000,100.000000,0.000000,0.000000
21.46,192.000000,100.000000,0.000000,0.000000
21.54,188.000000,100.000000,0.000000,0.000000
21.57,189.000000,100.000000,0.000000,0.000000
21.59,194.000000,100.000000,0.000000,0.000000
21.62,199.000000,100.000000,0.000000,0.000000
21.65,202.000000,100.000000,0.000000,0.000000
21.77,209.000000,100.000000,0.000000,0.000000
21.80,206.000000,100.000000,0.000000,0.000000
21.83,207.000000,100.000000,0.000000,0.000000
21.85,209.000000,100.000000,0.000000,0.000000
21.88,209.000000,100.000000,0.000000,0.000000
21.93,203.000000,100.000000,0.000000,0.000000
21.98,201.000000,100.000000,0.000000,0.000000
22.01,204.000000,100.000000,0.000000,0.000000
22.09,206.000000,100.000000,0.000000,0.000000
22.10,199.000000,100.000000,0.000000,0.000000
22.11,194.000000,100.000000,0.000000,0.000000
22.14,209.000000,100.000000,0.000000,0.000000
22.15,206.000000,100.000000,0.000000,0.000000
22.18,205.000000,100.000000,0.000000,0.000000
22.21,201.000000,100.000000,0.000000,0.000000
22.23,207.000000,100.000000,0.000000,0.000000
22.28,213.000000,100.000000,0.000000,0.000000
22.34,213.000000,100.000000,0.000000,0.000000
22.36,210.000000,100.000000,0.000000,0.000000
22.39,192.000000,100.000000,0.000000,0.000000
22.42,186.000000,100.000000,0.000000,0.000000
22.44,190.000000,100.000000,0.000000,0.000000
22.52,204.000000,100.000000,0.000000,0.000000
22.55,207.000000,100.000000,0.000000,0.000000
22.58,206.000000,100.000000,0.000000,0.000000
22.61,208.000000,100.000000,0.000000,0.000000
22.63,212.000000,100.000000,0.000000,0.000000
22.68,214.000000,100.000000,0.000000,0.000000
22.74,200.000000,100.000000,0.000000,0.000000
22.76,199.000000,100.000000,0.000000,0.000000
22.79,198.000000,100.000000,0.000000,0.000000
22.82,203.000000,100.000000,0.000000,0.000000
22.84,186.000000,100.000000,0.000000,0.000000
22.93,196.000000,100.000000,0.000000,0.000000
22.95,194.000000,100.000000,0.000000,0.000000
22.98,193.000000,100.000000,0.000000,0.000000
23.01,196.000000,100.000000,0.000000,0.000000
23.03,202.000000,100.000000,0.000000,0.000000
23.09,208.000000,100.000000,0.000000,0.000000
23.14,202.000000,100.000000,0.000000,0.000000
23.17,204.000000,100.000000,0.000000,0.000000
23.19,210.000000,100.000000,0.000000,0.000000
23.22,194.000000,100.000000,0.000000,0.000000
23.25,188.000000,100.000000,0.000000,0.000000
23.33,192.000000,100.000000,0.000000,0.000000
23.36,197.000000,100.000000,0.000000,0.000000
23.38,200.000000,100.000000,0.000000,0.000000
23.41,200.000000,100.000000,0.000000,0.000000
23.43,205.000000,100.000000,0.000000,0.000000
23.49,207.000000,100.000000,0.000000,0.000000
23.54,205.000000,100.000000,0.000000,0.000000
23.56,210.000000,100.000000,0.000000,0.000000
23.59,208.000000,100.000000,0.000000,0.000000
23.62,202.000000,100.000000,0.000000,0.000000
23.64,202.000000,100.000000,0.000000,0.000000
23.73,213.000000,100.000000,0.000000,0.000000
23.75,207.000000,100.000000,0.000000,0.000000
23.78,213.000000,100.000000,0.000000,0.000000
23.81,213.000000,100.000000,0.000000,0.000000
23.84,216.000000,100.000000,0.000000,0.000000
23.89,212.000000,100.000000,0.000000,0.000000
23.94,208.000000,100.000000,0.000000,0.000000
23.96,210.000000,100.000000,0.000000,0.000000
23.99,202.000000,100.000000,0.000000,0.000000
24.02,199.000000,100.000000,0.000000,0.000000
24.05,202.000000,100.000000,0.000000,0.000000
24.13,211.000000,100.000000,0.000000,0.000000
24.16,202.000000,100.000000,0.000000,0.000000
24.18,196.000000,100.000000,0.000000,0.000000
24.21,196.000000,100.000000,0.000000,0.000000
24.24,202.000000,100.000000,0.000000,0.000000
24.29,204.000000,100.000000,0.000000,0.000000
24.34,207.000000,100.000000,0.000000,0.000000
24.37,203.000000,100.000000,0.000000,0.000000
24.48,207.000000,100.000000,0.000000,0.000000
24.49,202.000000,100.000000,0.000000,0.000000
24.50,200.000000,100.000000,0.000000,0.000000
24.54,201.000000,100.000000,0.000000,0.000000
24.56,190.000000,100.000000,0.000000,0.000000
24.59,196.000000,100.000000,0.000000,0.000000
24.62,195.000000,100.000000,0.000000,0.000000
24.64,203.000000,100.000000,0.000000,0.000000
24.69,209.000000,100.000000,0.000000,0.000000
24.75,197.000000,100.000000,0.000000,0.000000
24.77,200.000000,100.000000,0.000000,0.000000
24.80,199.000000,100.000000,0.000000,0.000000
24.83,197.000000,100.000000,0.000000,0.000000
24.85,192.000000,100.000000,0.000000,0.000000
24.94,196.000000,100.000000,0.000000,0.000000
24.96,202.000000,100.000000,0.000000,0.000000
24.99,207.000000,100.000000,0.000000,0.000000
25.02,198.000000,100.000000,0.000000,0.000000
25.05,201.000000,100.000000,0.000000,0.000000
25.10,196.000000,100.000000,0.000000,0.000000
25.15,195.000000,100.000000,0.000000,0.000000
25.18,201.000000,100.000000,0.000000,0.000000
25.20,205.000000,100.000000,0.000000,0.000000
25.23,203.000000,100.000000,0.000000,0.000000
25.28,183.000000,100.000000,0.000000,0.000000
25.33,190.000000,100.000000,0.000000,0.000000
25.36,196.000000,100.000000,0.000000,0.000000
25.39,195.000000,100.000000,0.000000,0.000000
25.41,191.000000,100.000000,0.000000,0.000000
25.46,197.000000,100.000000,0.000000,0.000000
25.49,210.000000,100.000000,0.000000,0.000000
25.54,206.000000,100.000000,0.000000,0.000000
