Robot Speed,Robot Angle,Error in Lineal Speed,Error in Angular Speed
0.3418062627315521,0.0906367152929306,-0.041806262731552135,3.0509559382968625
0.7466601133346558,0.24230365455150604,-0.4466601133346558,2.899288999038287
0.39722028374671936,2.047527313232422,-0.09722028374671937,1.0940653403573712
0.7779275178909302,0.16238431632518768,-0.4779275178909302,2.9792083372646054
0.394907534122467,0.06305841356515884,-0.094907534122467,3.0785342400246343
0.5769768953323364,1.0235384702682495,-0.27697689533233644,2.1180541833215436
0.4824603796005249,1.6241729259490967,-0.1824603796005249,1.5174197276406964
0.3863014280796051,1.9912445545196533,-0.08630142807960511,1.1503480990701398
0.685979664325714,0.26630789041519165,-0.385979664325714,2.8752847631746015
0.33080193400383,-1.7051646709442139,-0.030801934003830023,4.846757324534007
