Robot Speed,Robot Angle,Error in Lineal Speed,Error in Angular Speed
0.22079415619373322,0.6934141516685486,-0.023111322739975015,3.736278809165718
0.19294355809688568,0.727734386920929,-0.17587859440472436,-0.6660661807082174
0.2747765451669693,-0.23759399652481078,0.16600816564475823,4.755990440377029
0.2586831492185593,0.17337888002395638,0.17552354153401745,1.9652501776200957
0.32856937897205357,-0.3855853943824768,-0.30499482805220013,2.8800470653328545
0.29695660860538486,0.06917752809524538,0.15698938238668925,4.497728800460498
0.34362806672573093,-0.47756410844802855,0.08276752521427228,1.8445974985214004
0.30533109780979156,-0.47162725453186033,-0.18816139516954783,4.630568663506541
0.3528621594717026,-0.9879431362426758,-0.12213861224171679,1.000879671968582
0.39203581813632965,0.14834401396057129,0.09280744099113142,0.3789427325932839
0.5316620922306747,0.17074225179637148,-0.5113486190836478,4.978951153806612
0.6209509287011368,0.12550398309400485,-0.21597320631644645,4.925010546719188
0.5368762799341525,0.7931797778568912,-0.2863769181897436,3.143855302448473
0.6478622191094784,0.08863748764766738,-0.20849680817773725,5.565230385305514
0.5657399197187083,-0.08340003695622991,-0.09574618761058762,6.293143565877457
0.5599517881730829,0.32059548731722887,-0.3764761539299272,5.643924770063253
0.5605217492496749,-0.22082887628031703,-0.31588597983063543,5.079047619184562
0.647356717343079,-0.15925747775049764,-0.5157458965700388,5.6076186728671935
0.46444508347210106,0.1476842008649602,-0.01995514042104579,3.877235805209235
0.5764420325356532,0.18218635574694242,-0.23797368141790604,3.6000113942626486
0.6174004253624563,0.24725821647474627,-0.5616294702161839,0.21246928193300046
0.5416764245557001,0.7207681836690275,-0.12064661136041249,3.314407835637835
0.5139457002954012,1.038065129638062,-0.1957423570777302,2.921918223464715
0.5814520606801704,0.563990774226395,-0.44334974534635796,0.7131806017589095
0.4287582331541655,0.556519784016733,-0.12561887502658547,1.5360401642083445
0.433556657650678,1.0536385759611873,-0.32783070490649807,4.30056518502575
0.5568320403209976,0.7817431321680515,-0.1568888918286767,3.82738062827299
0.4986167460508139,1.1960974711739998,-0.44159091329998934,3.9502790658265794
0.584538180221736,0.6745648997166145,-0.14687595754843874,2.681058882361608
0.5309949985680696,1.0345092187606326,-0.1918634777803241,3.0276839373320383
0.3868246180735658,0.7727968555857557,-0.06884177828182975,-0.3482447040942994
0.41610526459948005,1.0712911523681772,-0.16998714855459657,2.967199625814013
0.5497884000392901,0.5922736965001757,-0.3341453568118605,4.300637728270455
0.4262017038495628,0.6621757413376055,-0.3636973960663597,1.7790033434192138
0.5184679285902553,0.38420917185715925,-0.41366123646033853,2.184040727464931
0.4900700721871121,0.3285137390647655,-0.4844783410232624,3.3069491586644775
0.4519391819078483,-0.2917877450254962,-0.36472906635269026,2.0913725960620493
0.5783378818177437,-0.1377992459933403,-0.31484270993432284,5.598396891180246
0.5783788048352752,-0.35141977243426104,-0.460628523377152,3.4200963816657763
0.4837883521989556,-0.9158058677482764,-0.2220663087830922,4.162209460508276
0.5648686772510749,-0.5161229589204884,-0.1756757351319977,2.5525507136935817
0.5423940352156962,-0.8359248530042707,-0.3677846061738603,6.014923267825111
0.43531372139186886,-0.2676420862181508,-0.2571425655388697,5.653925865048576
0.5635541557629777,-0.06339853732010861,-0.24844461758460729,0.27141774830247833
0.4977987098312302,0.7849825756059817,-0.04427111576151865,-0.028208102848368943
0.45274189040755775,1.1787380538169583,-0.19955244833947644,0.13163396569338182
0.5805221016746495,0.7547134853472733,-0.3884800583407902,3.5422153759104296
0.5111755141938765,1.155176323477651,-0.12183398619554375,4.2010134382895705
0.44760348852426046,1.4193851004983338,-0.06226524297454156,4.486170804309753
0.4296214011666193,1.5192987830010267,-0.1825373348221585,-0.8478011619342294
