Robot Speed,Robot Angle,Error in Lineal Speed,Error in Angular Speed
0.3943391740322113,1.52191436290741,-0.17076258048142062,1.1904451407118046
0.4293099045753479,-1.739579677581787,-0.33282109625086437,7.733782007168959
0.523483157157898,-1.059706211090088,-0.4238724347825332,6.453807648175235
0.515226900577545,-1.0822036266326904,-0.02137429017926451,6.3823586693408325
0.75018310546875,0.14216645061969757,-0.48520183730405414,1.9286076086046342
0.2887968122959137,0.502601146697998,0.029167823513053914,5.645980267305896
0.4253033697605133,-1.5792818069458008,-0.1847084349673881,5.5839041406566645
0.4053069055080414,-1.6722270250320435,-0.1307225922597901,5.827289659003935
0.0845964550971985,-0.0061086043715477,0.38612774708202785,4.706591852664704
0.11811290681362152,-0.0310618057847023,0.3240407660162439,0.6038848310535448
0.0666799768805504,-0.3437112271785736,0.18766694690670732,1.7030497181415083
0.7779681086540222,-0.06505004316568375,-0.5062594396061035,5.130659991515987
0.5484678745269775,1.0239239931106567,-0.08059900572493794,-0.38610537587046967
0.7693215608596802,0.001871395274065435,-0.4214708454276514,5.8029697043469906
0.8091585040092468,0.695712387561798,-0.37435363143848366,0.17720978062301773
0.21015313267707825,0.907980978488922,0.003252758015169166,2.677184844913374
0.3211568295955658,-1.6554476022720337,-0.13954664957228674,3.2855576305363483
0.3636093735694885,-0.17325229942798615,0.12684136232709248,5.423537297881671
0.48640090227127075,-1.5172290802001953,-0.46737570278356666,7.706245491591598
0.214365154504776,0.27528977394104,0.19583329983397668,3.3578497348632546
0.5962210297584534,-1.0177631378173828,-0.46712764201833784,5.555137175583258
0.3763139545917511,1.9397625923156738,0.06276931547112385,2.7567571359810765
0.6573423147201538,0.2715033292770386,-0.3916394530557583,2.22004911386176
0.1991925835609436,1.0267659425735474,0.2922408795645301,0.7522546238767407
0.3492927551269531,0.02468525990843773,0.035074630314533284,2.2627546848474136
0.45074325799942017,1.824188232421875,-0.055311480180179506,3.9923534622767036
0.4212631583213806,2.0008602142333984,-0.20695347751851312,-1.6840014236266616
0.36550018191337585,-0.28283029794693,0.03629020327682375,5.074795207797528
0.572250485420227,0.929780423641205,-0.2876080720099071,4.669458229032039
0.3812423050403595,1.965166449546814,-0.06570779718853142,0.6945036917921152
0.1639372557401657,0.8450374007225037,0.027292677986177127,-0.8092642358905848
0,0,0.1862654868536633,2.282980521986312
0.734430968761444,-0.12266985327005386,-0.3053729184118114,4.505968935315887
0.383394181728363,1.9762587547302246,-0.28364151441450985,-0.8114201072248437
0.7579062581062317,-0.12157506495714188,-0.4199821593550213,4.707178519929883
0.7246652841567993,0.4452346861362457,-0.48958302814948074,1.8046865586254048
0.5485745072364807,-1.084331750869751,-0.40240039420373,4.414872937393238
0.7373375296592712,0.24310849606990814,-0.2893971505509891,2.2719610469458025
0.4431711733341217,1.8509725332260132,-0.32285930761749365,3.7257994489352626
0.76743483543396,0.07632461935281754,-0.5116288927961232,1.799069774455234
